limitname,max_value,remaining_value,eventdate
DailyApiRequests,135000,4342,2021-07-03 22:13:04
DailyApiRequests,135000,4444,2021-07-03 23:12:47
DailyApiRequests,135000,4318,2021-07-04 00:15:39
DailyApiRequests,135000,4538,2021-07-04 01:14:27
DailyApiRequests,135000,4515,2021-07-04 02:14:38
DailyApiRequests,135000,5257,2021-07-04 03:14:16
DailyApiRequests,135000,6044,2021-07-04 04:13:32
DailyApiRequests,135000,12756,2021-07-04 05:13:42
DailyApiRequests,135000,13051,2021-07-04 06:13:40
DailyApiRequests,135000,14293,2021-07-04 07:13:54
DailyApiRequests,135000,15080,2021-07-04 08:14:13
DailyApiRequests,135000,15967,2021-07-04 09:14:11
DailyApiRequests,135000,16681,2021-07-04 10:13:12
DailyApiRequests,135000,17787,2021-07-04 11:11:30
DailyApiRequests,135000,18849,2021-07-04 12:11:06
DailyApiRequests,135000,20072,2021-07-04 13:11:26
DailyApiRequests,135000,20748,2021-07-04 14:14:01
DailyApiRequests,135000,15918,2021-07-04 15:14:07
DailyApiRequests,135000,16745,2021-07-04 16:13:30
DailyApiRequests,135000,17563,2021-07-04 17:14:02
DailyApiRequests,135000,18734,2021-07-04 18:14:01
DailyApiRequests,135000,19167,2021-07-04 19:14:06
DailyApiRequests,135000,19425,2021-07-04 20:13:47
DailyApiRequests,135000,19502,2021-07-04 21:14:17
DailyApiRequests,135000,20281,2021-07-04 22:14:09
DailyApiRequests,135000,21205,2021-07-04 23:12:52
DailyApiRequests,135000,21829,2021-07-05 00:15:27
DailyApiRequests,135000,22799,2021-07-05 01:12:02
DailyApiRequests,135000,22831,2021-07-05 02:14:49
DailyApiRequests,135000,22858,2021-07-05 03:14:42
DailyApiRequests,135000,22915,2021-07-05 04:14:29
DailyApiRequests,135000,23268,2021-07-05 05:13:45
DailyApiRequests,135000,23333,2021-07-05 06:13:32
DailyApiRequests,135000,23240,2021-07-05 07:14:01
DailyApiRequests,135000,23252,2021-07-05 08:13:45
DailyApiRequests,135000,23301,2021-07-05 09:14:05
DailyApiRequests,135000,23243,2021-07-05 10:13:12
DailyApiRequests,135000,23430,2021-07-05 11:11:07
DailyApiRequests,135000,23216,2021-07-05 12:12:01
DailyApiRequests,135000,23372,2021-07-05 13:13:17
DailyApiRequests,135000,23742,2021-07-05 14:13:16
DailyApiRequests,135000,24055,2021-07-05 15:13:21
DailyApiRequests,135000,24280,2021-07-05 16:14:08
DailyApiRequests,135000,24675,2021-07-05 17:12:48
DailyApiRequests,135000,24920,2021-07-05 18:14:18
DailyApiRequests,135000,24038,2021-07-05 19:31:43
DailyApiRequests,135000,25736,2021-07-05 20:13:19
DailyApiRequests,135000,25986,2021-07-05 21:13:03
DailyApiRequests,135000,26480,2021-07-05 22:12:51
DailyApiRequests,135000,26748,2021-07-05 23:14:06
DailyApiRequests,135000,27210,2021-07-06 00:12:23
DailyApiRequests,135000,27367,2021-07-06 01:14:25
DailyApiRequests,135000,27999,2021-07-06 02:14:49
DailyApiRequests,135000,28465,2021-07-06 03:14:15
DailyApiRequests,135000,29203,2021-07-06 04:14:59
DailyApiRequests,135000,29981,2021-07-06 05:13:40
DailyApiRequests,135000,30194,2021-07-06 06:14:07
DailyApiRequests,135000,31029,2021-07-06 07:13:29
DailyApiRequests,135000,31707,2021-07-06 08:13:38
DailyApiRequests,135000,32493,2021-07-06 09:14:24
DailyApiRequests,135000,33087,2021-07-06 10:14:40
DailyApiRequests,135000,33880,2021-07-06 11:13:34
DailyApiRequests,135000,34524,2021-07-06 12:13:25
DailyApiRequests,135000,34877,2021-07-06 13:13:28
DailyApiRequests,135000,35160,2021-07-06 14:14:32
DailyApiRequests,135000,35491,2021-07-06 15:14:19
DailyApiRequests,135000,35788,2021-07-06 16:13:35
DailyApiRequests,135000,36065,2021-07-06 17:12:14
DailyApiRequests,135000,36192,2021-07-06 18:14:29
DailyApiRequests,135000,36485,2021-07-06 19:14:28
DailyApiRequests,135000,36676,2021-07-06 20:14:01
DailyApiRequests,135000,36796,2021-07-06 21:12:50
DailyApiRequests,135000,36972,2021-07-06 22:14:41
DailyApiRequests,135000,37331,2021-07-06 23:13:41
DailyApiRequests,135000,37569,2021-07-07 00:16:06
DailyApiRequests,135000,38368,2021-07-07 01:13:39
DailyApiRequests,135000,39155,2021-07-07 02:13:50
DailyApiRequests,135000,39736,2021-07-07 03:13:45
DailyApiRequests,135000,40274,2021-07-07 04:14:34
DailyApiRequests,135000,41465,2021-07-07 05:14:28
DailyApiRequests,135000,42103,2021-07-07 06:13:59
DailyApiRequests,135000,42762,2021-07-07 07:14:36
DailyApiRequests,135000,43292,2021-07-07 08:14:26
DailyApiRequests,135000,43981,2021-07-07 09:14:29
DailyApiRequests,135000,44506,2021-07-07 10:13:54
DailyApiRequests,135000,45082,2021-07-07 11:14:33
DailyApiRequests,135000,45673,2021-07-07 12:14:53
DailyApiRequests,135000,46495,2021-07-07 13:14:11
DailyApiRequests,135000,47157,2021-07-07 14:14:00
DailyApiRequests,135000,47809,2021-07-07 15:12:51
DailyApiRequests,135000,48345,2021-07-07 16:13:28
DailyApiRequests,135000,48957,2021-07-07 17:14:10
DailyApiRequests,135000,49607,2021-07-07 18:12:48
DailyApiRequests,135000,50324,2021-07-07 19:13:00
DailyApiRequests,135000,50760,2021-07-07 20:14:00
DailyApiRequests,135000,51309,2021-07-07 21:13:48
DailyApiRequests,135000,51840,2021-07-07 22:13:36
DailyApiRequests,135000,52362,2021-07-07 23:14:38
DailyApiRequests,135000,52383,2021-07-08 00:16:19
DailyApiRequests,135000,52475,2021-07-08 01:13:52
DailyApiRequests,135000,52402,2021-07-08 02:14:32
DailyApiRequests,135000,52756,2021-07-08 03:14:45
DailyApiRequests,135000,53290,2021-07-08 04:11:49
DailyApiRequests,135000,53487,2021-07-08 05:14:20
DailyApiRequests,135000,53781,2021-07-08 06:14:22
DailyApiRequests,135000,54083,2021-07-08 07:12:54
DailyApiRequests,135000,54375,2021-07-08 08:14:59
DailyApiRequests,135000,54824,2021-07-08 09:14:21
DailyApiRequests,135000,55097,2021-07-08 10:12:51
DailyApiRequests,135000,55531,2021-07-08 11:12:11
DailyApiRequests,135000,55920,2021-07-08 12:12:22
DailyApiRequests,135000,55955,2021-07-08 13:14:16
DailyApiRequests,135000,56350,2021-07-08 14:13:10
DailyApiRequests,135000,56833,2021-07-08 15:14:33
DailyApiRequests,135000,57303,2021-07-08 16:12:02
DailyApiRequests,135000,57553,2021-07-08 17:13:32
DailyApiRequests,135000,57849,2021-07-08 18:15:05
DailyApiRequests,135000,58390,2021-07-08 19:14:23
DailyApiRequests,135000,58822,2021-07-08 20:14:22
DailyApiRequests,135000,59240,2021-07-08 21:12:29
DailyApiRequests,135000,59443,2021-07-08 22:14:34
DailyApiRequests,135000,59842,2021-07-08 23:13:26
DailyApiRequests,135000,60129,2021-07-09 00:16:40
DailyApiRequests,135000,60888,2021-07-09 01:13:13
DailyApiRequests,135000,60815,2021-07-09 02:14:13
DailyApiRequests,135000,60711,2021-07-09 03:11:57
DailyApiRequests,135000,60391,2021-07-09 04:14:33
DailyApiRequests,135000,60227,2021-07-09 05:14:40
DailyApiRequests,135000,60024,2021-07-09 06:14:34
DailyApiRequests,135000,59861,2021-07-09 07:13:58
DailyApiRequests,135000,59600,2021-07-09 08:14:14
DailyApiRequests,135000,59395,2021-07-09 09:14:12
DailyApiRequests,135000,59125,2021-07-09 10:15:12
DailyApiRequests,135000,58917,2021-07-09 11:14:31
DailyApiRequests,135000,58730,2021-07-09 12:14:23
DailyApiRequests,135000,58547,2021-07-09 13:14:18
DailyApiRequests,135000,58591,2021-07-09 14:11:36
DailyApiRequests,135000,58202,2021-07-09 15:14:05
DailyApiRequests,135000,58160,2021-07-09 16:12:38
DailyApiRequests,135000,57835,2021-07-09 17:14:18
DailyApiRequests,135000,57622,2021-07-09 18:13:57
DailyApiRequests,135000,57438,2021-07-09 19:13:51
DailyApiRequests,135000,57136,2021-07-09 20:14:28
DailyApiRequests,135000,56991,2021-07-09 21:13:24
DailyApiRequests,135000,56771,2021-07-09 22:11:54
DailyApiRequests,135000,54820,2021-07-09 23:12:58
DailyApiRequests,135000,53302,2021-07-10 00:16:40
DailyApiRequests,135000,52906,2021-07-10 01:12:33
DailyApiRequests,135000,52821,2021-07-10 02:13:34
DailyApiRequests,135000,50207,2021-07-10 14:13:44
DailyApiRequests,135000,49737,2021-07-10 15:14:09
DailyApiRequests,135000,49427,2021-07-10 16:13:44
DailyApiRequests,135000,49206,2021-07-10 17:12:15
DailyApiRequests,135000,49027,2021-07-10 18:13:13
DailyApiRequests,135000,48778,2021-07-10 19:12:53
DailyApiRequests,135000,48347,2021-07-10 20:14:16
DailyApiRequests,135000,48367,2021-07-10 21:11:21
DailyApiRequests,135000,48523,2021-07-10 22:13:02
DailyApiRequests,135000,49643,2021-07-11 00:15:58
DailyApiRequests,135000,49661,2021-07-11 01:14:14
DailyApiRequests,135000,49359,2021-07-11 02:14:46
DailyApiRequests,135000,47841,2021-07-11 03:14:30
DailyApiRequests,135000,46863,2021-07-11 04:14:05
DailyApiRequests,135000,45809,2021-07-11 05:14:31
DailyApiRequests,135000,44261,2021-07-11 06:14:45
DailyApiRequests,135000,43070,2021-07-11 07:14:18
DailyApiRequests,135000,42211,2021-07-11 08:13:29
DailyApiRequests,135000,41219,2021-07-11 09:14:07
DailyApiRequests,135000,40609,2021-07-11 10:13:36
DailyApiRequests,135000,40389,2021-07-11 11:13:02
DailyApiRequests,135000,39703,2021-07-11 12:13:24
DailyApiRequests,135000,39568,2021-07-11 13:12:11
DailyApiRequests,135000,38636,2021-07-11 14:14:23
DailyApiRequests,135000,38199,2021-07-11 15:13:20
DailyApiRequests,135000,37276,2021-07-11 16:13:37
DailyApiRequests,135000,36670,2021-07-11 17:13:49
DailyApiRequests,135000,36073,2021-07-11 18:13:25
DailyApiRequests,135000,35523,2021-07-11 19:12:12
DailyApiRequests,135000,34278,2021-07-11 21:13:01
DailyApiRequests,135000,33471,2021-07-11 22:13:47
DailyApiRequests,135000,32850,2021-07-11 23:13:31
DailyApiRequests,135000,31791,2021-07-12 00:12:28
DailyApiRequests,135000,30697,2021-07-12 01:13:39
DailyApiRequests,135000,31440,2021-07-12 02:14:56
DailyApiRequests,135000,31960,2021-07-12 03:13:49
DailyApiRequests,135000,32900,2021-07-12 04:11:47
DailyApiRequests,135000,33869,2021-07-12 05:12:03
DailyApiRequests,135000,34521,2021-07-12 06:14:15
DailyApiRequests,135000,35194,2021-07-12 07:14:05
DailyApiRequests,135000,36187,2021-07-12 08:14:15
DailyApiRequests,135000,36987,2021-07-12 09:13:28
DailyApiRequests,135000,37618,2021-07-12 10:13:13
DailyApiRequests,135000,38451,2021-07-12 11:11:52
DailyApiRequests,135000,39040,2021-07-12 12:14:29
DailyApiRequests,135000,39840,2021-07-12 13:14:16
DailyApiRequests,135000,40556,2021-07-12 14:13:00
DailyApiRequests,135000,41431,2021-07-12 15:12:58
DailyApiRequests,135000,42024,2021-07-12 16:14:09
DailyApiRequests,135000,42676,2021-07-12 17:13:48
DailyApiRequests,135000,43271,2021-07-12 18:13:51
DailyApiRequests,135000,43799,2021-07-12 19:14:16
DailyApiRequests,135000,44497,2021-07-12 20:12:33
DailyApiRequests,135000,45045,2021-07-12 21:13:20
DailyApiRequests,135000,45851,2021-07-12 22:11:48
DailyApiRequests,135000,46575,2021-07-12 23:13:06
DailyApiRequests,135000,47123,2021-07-13 00:16:28
DailyApiRequests,135000,47807,2021-07-13 01:13:50
DailyApiRequests,135000,47968,2021-07-13 02:14:20
DailyApiRequests,135000,47905,2021-07-13 03:14:25
DailyApiRequests,135000,47900,2021-07-13 04:14:53
DailyApiRequests,135000,47934,2021-07-13 05:13:49
DailyApiRequests,135000,48006,2021-07-13 06:13:25
DailyApiRequests,135000,47746,2021-07-13 07:14:03
DailyApiRequests,135000,47868,2021-07-13 08:12:39
DailyApiRequests,135000,47780,2021-07-13 09:14:57
DailyApiRequests,135000,47760,2021-07-13 10:13:39
DailyApiRequests,135000,47754,2021-07-13 11:14:12
DailyApiRequests,135000,47810,2021-07-13 12:13:47
DailyApiRequests,135000,47793,2021-07-13 13:14:09
DailyApiRequests,135000,47668,2021-07-13 14:12:50
DailyApiRequests,135000,47491,2021-07-13 15:13:11
DailyApiRequests,135000,47355,2021-07-13 16:13:47
DailyApiRequests,135000,47348,2021-07-13 17:13:23
DailyApiRequests,135000,47455,2021-07-13 18:12:04
DailyApiRequests,135000,47464,2021-07-13 19:12:29
DailyApiRequests,135000,47421,2021-07-13 20:14:06
DailyApiRequests,135000,47318,2021-07-13 21:14:04
DailyApiRequests,135000,47283,2021-07-13 22:13:35
DailyApiRequests,135000,47208,2021-07-13 23:13:57
DailyApiRequests,135000,47115,2021-07-14 00:16:04
DailyApiRequests,135000,47296,2021-07-14 01:12:17
DailyApiRequests,135000,47256,2021-07-14 02:12:14
DailyApiRequests,135000,46166,2021-07-14 03:13:32
DailyApiRequests,135000,45682,2021-07-14 04:14:14
DailyApiRequests,135000,45256,2021-07-14 05:13:15
DailyApiRequests,135000,44733,2021-07-14 06:14:02
DailyApiRequests,135000,44152,2021-07-14 07:13:42
DailyApiRequests,135000,43637,2021-07-14 08:14:43
DailyApiRequests,135000,43259,2021-07-14 09:14:07
DailyApiRequests,135000,42827,2021-07-14 10:13:58
DailyApiRequests,135000,42444,2021-07-14 11:14:38
DailyApiRequests,135000,42102,2021-07-14 12:15:23
DailyApiRequests,135000,41889,2021-07-14 13:13:00
DailyApiRequests,135000,41594,2021-07-14 14:13:31
DailyApiRequests,135000,41638,2021-07-14 15:13:42
DailyApiRequests,135000,41287,2021-07-14 16:14:22
DailyApiRequests,135000,41037,2021-07-14 17:13:41
DailyApiRequests,135000,40663,2021-07-14 18:14:51
DailyApiRequests,135000,40349,2021-07-14 19:13:27
DailyApiRequests,135000,40326,2021-07-14 20:11:49
DailyApiRequests,135000,39808,2021-07-14 21:13:20
DailyApiRequests,135000,39462,2021-07-14 22:14:15
DailyApiRequests,135000,39127,2021-07-14 23:14:24
DailyApiRequests,135000,38718,2021-07-15 00:15:47
DailyApiRequests,135000,37515,2021-07-15 01:13:23
DailyApiRequests,135000,35711,2021-07-15 02:14:12
DailyApiRequests,135000,33592,2021-07-15 03:15:02
DailyApiRequests,135000,31553,2021-07-15 04:14:03
DailyApiRequests,135000,29458,2021-07-15 05:13:48
DailyApiRequests,135000,27716,2021-07-15 06:12:26
DailyApiRequests,135000,25423,2021-07-15 07:13:44
DailyApiRequests,135000,23421,2021-07-15 08:12:21
DailyApiRequests,135000,21259,2021-07-15 09:12:24
DailyApiRequests,135000,18937,2021-07-15 10:13:26
DailyApiRequests,135000,16746,2021-07-15 11:13:12
DailyApiRequests,135000,14385,2021-07-15 12:15:20
DailyApiRequests,135000,12400,2021-07-15 13:13:14
DailyApiRequests,135000,11852,2021-07-15 14:14:19
DailyApiRequests,135000,11749,2021-07-15 15:13:25
DailyApiRequests,135000,11704,2021-07-15 16:14:29
DailyApiRequests,135000,11695,2021-07-15 17:14:45
DailyApiRequests,135000,11730,2021-07-15 18:15:02
DailyApiRequests,135000,11781,2021-07-15 19:13:39
DailyApiRequests,135000,11716,2021-07-15 20:14:28
DailyApiRequests,135000,11605,2021-07-15 21:14:28
DailyApiRequests,135000,11608,2021-07-15 22:12:59
DailyApiRequests,135000,11563,2021-07-15 23:14:26
DailyApiRequests,135000,12201,2021-07-16 00:16:02
DailyApiRequests,135000,14306,2021-07-16 01:13:22
DailyApiRequests,135000,16486,2021-07-16 02:12:43
DailyApiRequests,135000,18501,2021-07-16 03:13:41
DailyApiRequests,135000,20544,2021-07-16 04:14:23
DailyApiRequests,135000,22836,2021-07-16 05:13:27
DailyApiRequests,135000,24920,2021-07-16 06:13:58
DailyApiRequests,135000,26956,2021-07-16 07:13:50
DailyApiRequests,135000,29055,2021-07-16 08:14:34
DailyApiRequests,135000,31005,2021-07-16 09:13:26
DailyApiRequests,135000,33041,2021-07-16 10:13:30
DailyApiRequests,135000,35063,2021-07-16 11:13:58
DailyApiRequests,135000,37222,2021-07-16 12:11:51
DailyApiRequests,135000,37573,2021-07-16 13:13:42
DailyApiRequests,135000,37253,2021-07-16 14:13:56
DailyApiRequests,135000,36960,2021-07-16 15:13:37
DailyApiRequests,135000,36796,2021-07-16 16:11:48
DailyApiRequests,135000,36168,2021-07-16 17:14:17
DailyApiRequests,135000,35824,2021-07-16 18:13:44
DailyApiRequests,135000,35461,2021-07-16 19:14:36
DailyApiRequests,135000,35031,2021-07-16 20:14:12
DailyApiRequests,135000,34371,2021-07-16 21:13:57
DailyApiRequests,135000,33739,2021-07-16 22:13:38
DailyApiRequests,135000,33071,2021-07-16 23:13:31
DailyApiRequests,135000,32295,2021-07-17 00:16:00
DailyApiRequests,135000,31782,2021-07-17 01:13:33
DailyApiRequests,135000,31312,2021-07-17 02:13:41
DailyApiRequests,135000,30877,2021-07-17 03:11:31
DailyApiRequests,135000,29891,2021-07-17 04:12:36
DailyApiRequests,135000,29146,2021-07-17 05:13:44
DailyApiRequests,135000,28624,2021-07-17 06:12:21
DailyApiRequests,135000,27874,2021-07-17 07:13:08
DailyApiRequests,135000,27067,2021-07-17 08:14:52
DailyApiRequests,135000,26346,2021-07-17 09:14:06
DailyApiRequests,135000,25592,2021-07-17 10:13:56
DailyApiRequests,135000,24644,2021-07-17 11:13:30
DailyApiRequests,135000,24123,2021-07-17 12:13:12
DailyApiRequests,135000,23860,2021-07-17 13:11:24
DailyApiRequests,135000,22954,2021-07-17 14:14:50
DailyApiRequests,135000,22383,2021-07-17 15:13:48
DailyApiRequests,135000,21635,2021-07-17 16:14:12
DailyApiRequests,135000,21280,2021-07-17 17:13:50
DailyApiRequests,135000,20705,2021-07-17 18:12:57
DailyApiRequests,135000,20220,2021-07-17 19:13:33
DailyApiRequests,135000,19744,2021-07-17 20:13:14
DailyApiRequests,135000,19432,2021-07-17 21:13:02
DailyApiRequests,135000,19412,2021-07-17 22:12:49
DailyApiRequests,135000,18930,2021-07-17 23:13:56
DailyApiRequests,135000,18592,2021-07-18 00:16:17
DailyApiRequests,135000,18484,2021-07-18 01:13:46
DailyApiRequests,135000,18428,2021-07-18 02:14:19
DailyApiRequests,135000,18409,2021-07-18 03:14:22
DailyApiRequests,135000,18664,2021-07-18 04:11:56
DailyApiRequests,135000,18465,2021-07-18 05:13:18
DailyApiRequests,135000,18329,2021-07-18 06:13:38
DailyApiRequests,135000,18315,2021-07-18 07:13:26
DailyApiRequests,135000,18606,2021-07-18 08:14:07
DailyApiRequests,135000,19001,2021-07-18 09:13:51
DailyApiRequests,135000,19345,2021-07-18 10:13:37
DailyApiRequests,135000,19542,2021-07-18 11:13:18
DailyApiRequests,135000,19641,2021-07-18 12:13:04
DailyApiRequests,135000,19937,2021-07-18 13:11:45
DailyApiRequests,135000,19855,2021-07-18 14:13:40
DailyApiRequests,135000,20110,2021-07-18 15:12:56
DailyApiRequests,135000,20074,2021-07-18 16:14:15
DailyApiRequests,135000,20360,2021-07-18 17:11:43
DailyApiRequests,135000,20120,2021-07-18 18:13:08
DailyApiRequests,135000,20310,2021-07-18 19:13:44
DailyApiRequests,135000,20106,2021-07-18 20:13:49
DailyApiRequests,135000,20541,2021-07-18 21:12:19
DailyApiRequests,135000,20543,2021-07-18 22:12:51
DailyApiRequests,135000,20452,2021-07-18 23:13:21
DailyApiRequests,135000,20247,2021-07-19 00:16:00
DailyApiRequests,135000,20190,2021-07-19 01:13:57
DailyApiRequests,135000,20076,2021-07-19 02:14:53
DailyApiRequests,135000,19857,2021-07-19 03:14:00
DailyApiRequests,135000,19742,2021-07-19 04:14:04
DailyApiRequests,135000,19729,2021-07-19 05:13:24
DailyApiRequests,135000,19588,2021-07-19 06:13:49
DailyApiRequests,135000,19445,2021-07-19 07:13:34
DailyApiRequests,135000,19080,2021-07-19 08:14:48
DailyApiRequests,135000,19005,2021-07-19 09:14:07
DailyApiRequests,135000,18789,2021-07-19 10:14:14
DailyApiRequests,135000,18624,2021-07-19 11:13:16
DailyApiRequests,135000,18474,2021-07-19 12:13:58
DailyApiRequests,135000,18408,2021-07-19 13:13:57
DailyApiRequests,135000,18338,2021-07-19 14:13:32
DailyApiRequests,135000,18182,2021-07-19 15:13:59
DailyApiRequests,135000,17979,2021-07-19 16:13:37
DailyApiRequests,135000,17855,2021-07-19 17:13:14
DailyApiRequests,135000,17919,2021-07-19 18:12:10
DailyApiRequests,135000,17432,2021-07-19 19:14:00
DailyApiRequests,135000,17160,2021-07-19 20:14:09
DailyApiRequests,135000,17116,2021-07-19 21:14:07
DailyApiRequests,135000,16827,2021-07-19 23:14:19
DailyApiRequests,135000,16565,2021-07-20 00:16:32
DailyApiRequests,135000,16628,2021-07-20 01:14:20
DailyApiRequests,135000,17172,2021-07-20 02:13:46
DailyApiRequests,135000,17748,2021-07-20 03:13:14
DailyApiRequests,135000,18389,2021-07-20 04:13:27
DailyApiRequests,135000,18915,2021-07-20 05:13:36
DailyApiRequests,135000,19482,2021-07-20 06:14:28
DailyApiRequests,135000,20070,2021-07-20 07:13:56
DailyApiRequests,135000,20574,2021-07-20 08:14:32
DailyApiRequests,135000,21255,2021-07-20 09:12:56
DailyApiRequests,135000,21795,2021-07-20 10:12:50
DailyApiRequests,135000,22630,2021-07-20 11:11:02
DailyApiRequests,135000,22852,2021-07-20 12:14:15
DailyApiRequests,135000,23754,2021-07-20 13:10:49
DailyApiRequests,135000,24084,2021-07-20 14:12:32
DailyApiRequests,135000,24704,2021-07-20 15:12:58
DailyApiRequests,135000,25227,2021-07-20 16:14:01
DailyApiRequests,135000,26027,2021-07-20 17:12:20
DailyApiRequests,135000,26557,2021-07-20 18:13:17
DailyApiRequests,135000,27345,2021-07-20 19:14:15
DailyApiRequests,135000,27995,2021-07-20 20:13:19
DailyApiRequests,135000,28515,2021-07-20 21:13:08
DailyApiRequests,135000,29376,2021-07-20 22:11:32
DailyApiRequests,135000,29752,2021-07-20 23:13:57
DailyApiRequests,135000,30369,2021-07-21 00:15:05
DailyApiRequests,135000,30638,2021-07-21 01:12:52
DailyApiRequests,135000,30546,2021-07-21 02:14:04
DailyApiRequests,135000,30437,2021-07-21 03:13:45
DailyApiRequests,135000,30399,2021-07-21 04:13:21
DailyApiRequests,135000,30285,2021-07-21 05:13:37
DailyApiRequests,135000,30654,2021-07-21 06:11:03
DailyApiRequests,135000,30231,2021-07-21 07:13:39
DailyApiRequests,135000,30124,2021-07-21 08:13:35
DailyApiRequests,135000,30052,2021-07-21 09:14:01
DailyApiRequests,135000,29883,2021-07-21 10:14:20
DailyApiRequests,135000,29841,2021-07-21 11:13:27
DailyApiRequests,135000,30074,2021-07-21 12:12:55
DailyApiRequests,135000,29969,2021-07-21 13:14:50
DailyApiRequests,135000,30103,2021-07-21 14:13:25
DailyApiRequests,135000,29790,2021-07-21 15:13:45
DailyApiRequests,135000,29232,2021-07-21 16:13:48
DailyApiRequests,135000,29054,2021-07-21 17:12:44
DailyApiRequests,135000,28756,2021-07-21 18:13:31
DailyApiRequests,135000,28539,2021-07-21 19:13:17
DailyApiRequests,135000,37689,2021-07-21 20:13:03
DailyApiRequests,135000,37517,2021-07-21 21:13:09
DailyApiRequests,135000,51511,2021-07-21 22:13:10
DailyApiRequests,135000,55783,2021-07-21 23:13:05
DailyApiRequests,135000,55643,2021-07-22 00:15:23
DailyApiRequests,135000,51245,2021-07-22 01:12:24
DailyApiRequests,135000,51068,2021-07-22 02:14:07
DailyApiRequests,135000,46553,2021-07-22 03:13:23
DailyApiRequests,135000,46558,2021-07-22 04:13:50
DailyApiRequests,135000,46429,2021-07-22 05:13:09
DailyApiRequests,135000,46539,2021-07-22 06:12:29
DailyApiRequests,135000,46713,2021-07-22 07:11:03
DailyApiRequests,135000,46389,2021-07-22 08:13:29
DailyApiRequests,135000,46344,2021-07-22 09:12:48
DailyApiRequests,135000,41823,2021-07-22 10:11:49
DailyApiRequests,135000,41718,2021-07-22 11:11:15
DailyApiRequests,135000,36862,2021-07-22 12:13:51
DailyApiRequests,135000,32576,2021-07-22 13:11:07
DailyApiRequests,135000,32383,2021-07-22 14:14:05
DailyApiRequests,135000,27818,2021-07-22 15:12:30
DailyApiRequests,135000,28035,2021-07-22 16:11:48
DailyApiRequests,135000,27967,2021-07-22 17:13:53
DailyApiRequests,135000,27622,2021-07-22 18:13:07
DailyApiRequests,135000,26962,2021-07-22 19:13:59
DailyApiRequests,135000,27166,2021-07-22 20:11:57
DailyApiRequests,135000,27092,2021-07-22 21:12:49
DailyApiRequests,135000,27343,2021-07-22 22:11:10
DailyApiRequests,135000,27049,2021-07-22 23:13:21
DailyApiRequests,135000,26982,2021-07-23 00:14:59
DailyApiRequests,135000,27057,2021-07-23 01:12:48
DailyApiRequests,135000,26971,2021-07-23 02:14:13
DailyApiRequests,135000,26929,2021-07-23 03:14:31
DailyApiRequests,135000,31199,2021-07-23 04:14:01
DailyApiRequests,135000,30686,2021-07-23 05:13:25
DailyApiRequests,135000,29958,2021-07-23 06:13:20
DailyApiRequests,135000,29272,2021-07-23 07:14:02
DailyApiRequests,135000,28482,2021-07-23 08:13:50
DailyApiRequests,135000,23219,2021-07-23 09:13:26
DailyApiRequests,135000,31195,2021-07-23 10:12:19
DailyApiRequests,135000,24526,2021-07-23 11:13:14
DailyApiRequests,135000,27749,2021-07-23 12:12:56
DailyApiRequests,135000,27106,2021-07-23 13:13:44
DailyApiRequests,135000,26556,2021-07-23 14:13:54
DailyApiRequests,135000,21461,2021-07-23 15:12:53
DailyApiRequests,135000,20738,2021-07-23 16:14:14
DailyApiRequests,135000,20592,2021-07-23 17:13:45
DailyApiRequests,135000,20723,2021-07-23 18:13:26
DailyApiRequests,135000,20212,2021-07-23 19:13:32
DailyApiRequests,135000,19625,2021-07-23 20:14:08
DailyApiRequests,135000,19145,2021-07-23 21:13:06
DailyApiRequests,135000,13761,2021-07-23 22:13:26
DailyApiRequests,135000,13222,2021-07-23 23:13:06
DailyApiRequests,135000,12525,2021-07-24 00:15:20
DailyApiRequests,135000,11957,2021-07-24 01:13:37
DailyApiRequests,135000,11172,2021-07-24 02:13:12
DailyApiRequests,135000,24842,2021-07-24 03:14:34
DailyApiRequests,135000,48478,2021-07-24 04:14:13
DailyApiRequests,135000,48182,2021-07-24 05:14:11
DailyApiRequests,135000,47918,2021-07-24 06:13:23
DailyApiRequests,135000,42276,2021-07-24 07:13:51
DailyApiRequests,135000,41548,2021-07-24 08:13:26
DailyApiRequests,135000,41688,2021-07-24 09:13:23
DailyApiRequests,135000,54478,2021-07-24 10:13:18
DailyApiRequests,135000,54042,2021-07-24 11:13:46
DailyApiRequests,135000,64163,2021-07-24 12:14:07
DailyApiRequests,135000,81345,2021-07-24 13:12:00
DailyApiRequests,135000,99605,2021-07-24 14:12:54
DailyApiRequests,135000,93897,2021-07-24 15:13:00
DailyApiRequests,135000,88162,2021-07-24 16:13:19
DailyApiRequests,135000,87775,2021-07-24 17:13:06
DailyApiRequests,135000,82246,2021-07-24 18:12:08
DailyApiRequests,135000,81669,2021-07-24 19:13:11
DailyApiRequests,135000,75966,2021-07-24 20:13:25
DailyApiRequests,135000,70346,2021-07-24 21:13:26
DailyApiRequests,135000,64769,2021-07-24 22:12:44
DailyApiRequests,135000,59031,2021-07-24 23:13:56
DailyApiRequests,135000,53321,2021-07-25 00:14:56
DailyApiRequests,135000,53216,2021-07-25 01:13:09
DailyApiRequests,135000,49012,2021-07-25 02:13:23
DailyApiRequests,135000,46399,2021-07-25 03:13:35
DailyApiRequests,135000,41111,2021-07-25 04:12:11
DailyApiRequests,135000,41087,2021-07-25 05:12:06
DailyApiRequests,135000,35429,2021-07-25 06:11:54
